req_type_nm,dev_comp_id,req_nation_cd,request_date,gcc_category,proc_status,product_code,bulk_code,mitem,item2,forml_code,product_name,bulk_name,customer_name,brand_name,last_labno,requester_id,requester_name,req_teamnm,developer_id,developer_name,dev_teamnm,reg_id,reg_nm,reg_deptid,reg_team,req_id,req_nm,req_team,req_num,del_yn,memo,exclude_reason,is_in_aggregate
,,,2026-01-27,립 메이크업,,P9T12600191,,,,,STAIN LIP TINT_3,STAIN LIP TINT_3,"ABC Beauty Co.,Ltd",BELLA,,,,,,,,,,,,,Tong,,,,LipTint(Emulsion),,True
,,,2026-01-27,립 메이크업,,P9T12600190,,,,,STAIN LIP TINT_2,STAIN LIP TINT_2,"ABC Beauty Co.,Ltd",BELLA,,,,,,,,,,,,,Tong,,,,LipTint(Emulsion),,True
,,,2026-01-27,립 메이크업,,P9T12600189,,,,,STAIN LIP TINT_1,STAIN LIP TINT_1,"ABC Beauty Co.,Ltd",BELLA,,,,,,,,,,,,,Tong,,,,LipTint(Emulsion),,True
,,,2026-01-27,립 메이크업,,P9T12600200,,,,,Lip Plumper_2,Lip Plumper_2,"NUB NGERN MAI TUN CO., LTD.",KIKI BEAUTY,,,,,,,,,,,,,Chacha,,,,LipGlossOthers,,True
,,,2026-01-27,립 메이크업,,P9T12600199,,,,,Lip Plumper_1,Lip Plumper_1,"NUB NGERN MAI TUN CO., LTD.",KIKI BEAUTY,,,,,,,,,,,,,Chacha,,,,LipGlossOthers,,True
,,,2026-01-27,베이스 메이크업,,P9T12600207,,,,,Multi-Use Cream Blush _3,Multi-Use Cream Blush _3,Miss Naddaporn Nivatvongs,TBC,,,,,,,,,,,,,Seoeun,,,,Blusher(Sticktype),,True
,,,2026-01-27,베이스 메이크업,,P9T12600206,,,,,Multi-Use Cream Blush _2,Multi-Use Cream Blush _2,Miss Naddaporn Nivatvongs,TBC,,,,,,,,,,,,,Seoeun,,,,Blusher(Sticktype),,True
,,,2026-01-27,베이스 메이크업,,P9T12600205,,,,,Multi-Use Cream Blush _1,Multi-Use Cream Blush _1,Miss Naddaporn Nivatvongs,TBC,,,,,,,,,,,,,Seoeun,,,,Blusher(Sticktype),,True
,,,2026-01-27,립 메이크업,,P9T12600204,,,,,Lip Glow_1,Lip Glow_1,Miss Naddaporn Nivatvongs,TBC,,,,,,,,,,,,,Seoeun,,,,LipTint(Dispersion),,True
,,,2026-01-27,크림류,,P9T12600202,,,,,MizuMi Moisture Extra Dry,MizuMi Moisture Extra Dry,MIZUHADA GROUP COMPANY LIMITED,MizuMi,,,,,,,,,,,,,Ni,,,,Cream,,True
,,,2026-01-27,선,,P9T12600208,,,,,Brunchtime daily aqua all UV sunscreen SPF50+PA++++,Brunchtime daily aqua all UV sunscreen SPF50+PA++++,"Brunchtime co.,ltd.",Moleculogy,,,,,,,,,,,,,Spy,,,,SunCream,,True
,,,2026-01-30,크림류,,P9T12600213,,,,,CLYN PRISM PDRN™ Moisture Cream,CLYN PRISM PDRN™ Moisture Cream,"CLYN SKINCARE (THAILAND) CO.,LTD.",CLYN,,,,,,,,,,,,,Jah,,,,Cream,,True
,,,2026-01-30,스킨류,,P9T12600214,,,,,Rose Gold Dark Spot Clearing Serum ,Rose Gold Dark Spot Clearing Serum ,"ROSEGOLD CORP CO., LTD.",ROSE GOLD,,,,,,,,,,,,,Jah,,,,Essence/Ampoule,,True
,,,2026-02-03,팩/마스크,,P9T12600219,,,,,SRICHAND Acne Care Ampoule Mask,SRICHAND Acne Care Ampoule Mask,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Noah,,,,MaskSheet,,True
,,,2026-02-03,팩/마스크,,P9T12600227,,,,,SRICHAND Camellia PDRN Bright Glowing Ampoule Mask,SRICHAND Camellia PDRN Bright Glowing Ampoule Mask,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Noah,,,,MaskSheet,,True
,,,2026-02-03,팩/마스크,,P9T12600228,,,,,SRICHAND Barrier Boost Soothing,SRICHAND Barrier Boost Soothing,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Noah,,,,MaskSheet,,True
,,,2026-02-04,베이스 메이크업,,,P3T1260022601,,,,CHT BRIGHT-UP SKIN BASE SPF15 PA+ _3,CHT BRIGHT-UP SKIN BASE SPF15 PA+ _3,"NONGCHAT INTER GROUP CO., LTD.",CHAT,,,,,,,,,,,,,Tong,,,,MakeupBase,,True
,,,2026-02-04,베이스 메이크업,,,P3T1260022501,,,,CHT BRIGHT-UP SKIN BASE SPF15 PA+ _2,CHT BRIGHT-UP SKIN BASE SPF15 PA+ _2,"NONGCHAT INTER GROUP CO., LTD.",CHAT,,,,,,,,,,,,,Tong,,,,MakeupBase,,True
,,,2026-02-04,베이스 메이크업,,,P3T1260022401,,,,CHT BRIGHT-UP SKIN BASE SPF15 PA+ _1,CHT BRIGHT-UP SKIN BASE SPF15 PA+ _1,"NONGCHAT INTER GROUP CO., LTD.",CHAT,,,,,,,,,,,,,Tong,,,,MakeupBase,,True
,,,2026-02-04,베이스 메이크업,,,P3T1260022301,,,,Everpink Tinted Matte Cushion _J04,Everpink Tinted Matte Cushion _J04,"EVERPINK Co.,Ltd",Everpink,,,,,,,,,,,,,Belle,,,,Foundation(Spongetype),,True
,,,2026-02-04,베이스 메이크업,,,P3T1260022201,,,,Everpink Tinted Matte Cushion _J03,Everpink Tinted Matte Cushion _J03,"EVERPINK Co.,Ltd",Everpink,,,,,,,,,,,,,Belle,,,,Foundation(Spongetype),,True
,,,2026-02-04,베이스 메이크업,,,P3T1260022101,,,,Everpink Tinted Matte Cushion _J02,Everpink Tinted Matte Cushion _J02,"EVERPINK Co.,Ltd",Everpink,,,,,,,,,,,,,Belle,,,,Foundation(Spongetype),,True
,,,2026-02-04,베이스 메이크업,,,P3T1260022001,,,,Everpink Tinted Matte Cushion _J21,Everpink Tinted Matte Cushion _J21,"EVERPINK Co.,Ltd",Everpink,,,,,,,,,,,,,Belle,,,,Foundation(Spongetype),,True
,,,2026-02-06,립 메이크업,,,P3T2260022901,,,,Moleculogy Lip Liner_1,Moleculogy Lip Liner_1,"Brunchtime co.,ltd.",Moleculogy,,,,,,,,,,,,,Spy,,,,LipstickOthers,,True
,,,2026-02-09,스킨류,,P9T12600235,,,,,BELLA MEN FACE GEL,BELLA MEN FACE GEL,"ABC Beauty Co.,Ltd",BELLA MEN,,,,,,,,,,,,,Tong,,,,Essence/Ampoule,,True
,,,2026-02-10,스킨류,,P9T12600236,,,,,b Men Acne Fight Serum Gel,b Men Acne Fight Serum Gel,"ABC Beauty Co.,Ltd",BELLA MEN,,,,,,,,,,,,,Tong,,,,Essence/Ampoule,,True
,,,2026-02-10,선,,P9T12600237,,,,,b Men Extra Bright Serum SPF 50 PA+++,b Men Extra Bright Serum SPF 50 PA+++,"ABC Beauty Co.,Ltd",BELLA MEN,,,,,,,,,,,,,Tong,,,,SunLotion,,True
,,,2026-02-10,선,,P9T12600238,,,,,b Men Bright & Oil Clear Serum Cream SPF 50,b Men Bright & Oil Clear Serum Cream SPF 50,"ABC Beauty Co.,Ltd",BELLA MEN,,,,,,,,,,,,,Tong,,,,SunLotion,,True
,,,2026-02-10,헤어,,P9T12600231,,,,,Premium Scalp Care Shampoo,Premium Scalp Care Shampoo,Denank Beheer B.V.,SKNYL,,,,,,,,,,,,,Cherry,,,,Shampoo,,True
,,,2026-02-10,헤어,,P9T12600232,,,,,Premium Scalp Care Conditioner,Premium Scalp Care Conditioner,Denank Beheer B.V.,SKNYL,,,,,,,,,,,,,Cherry,,,,HairConditioner,,True
,,,2026-02-10,헤어,,P9T12600233,,,,,Premium Scalp Serum,Premium Scalp Serum,Denank Beheer B.V.,SKNYL,,,,,,,,,,,,,Cherry,,,,HairEssence,,True
,,,2026-02-10,헤어,,P9T12600234,,,,,Premium Scalp Oil Treatment,Premium Scalp Oil Treatment,Denank Beheer B.V.,SKNYL,,,,,,,,,,,,,Cherry,,,,HairProductOthers,,True
,,,2026-02-10,팩/마스크,,P9T12600242,,,,,D.A.P by Watsons Sheet Mask Anti-Aging (Relaunch),D.A.P by Watsons Sheet Mask Anti-Aging (Relaunch),"Central Watson Co.,Ltd.",DAP,,,,,,,,,,,,,Cherry,,,,MaskSheet,,True
,,,2026-02-10,팩/마스크,,P9T12600241,,,,,D.A.P by Watsons Sheet Mask Anti-Acne (Relaunch),D.A.P by Watsons Sheet Mask Anti-Acne (Relaunch),"Central Watson Co.,Ltd.",DAP,,,,,,,,,,,,,Cherry,,,,MaskSheet,,True
,,,2026-02-10,팩/마스크,,P9T12600240,,,,,D.A.P by Watsons Sheet Mask Brightening (Relaunch),D.A.P by Watsons Sheet Mask Brightening (Relaunch),"Central Watson Co.,Ltd.",DAP,,,,,,,,,,,,,Cherry,,,,MaskSheet,,True
,,,2026-02-10,베이스 메이크업,,,P3T1260023901,,,,Srichand Purple Correcter Cream_1,Srichand Purple Correcter Cream_1,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Belle,,,,MakeupBase(Spongetype),,True
,,,2026-02-11,스킨류,,P9T12600244,,,,,Brightening Serum ,Brightening Serum ,Daily Miles Consumer Products Inc.,TBC,,,,,,,,,,,,,Fay,,,,Essence/Ampoule,,True
,,,2026-02-11,립 메이크업,,P9T12600249,,,,,Blur-Glowy Lip Tint_5,Blur-Glowy Lip Tint_5,"D. Delight Plus Co., Ltd.",NNEX,,,,,,,,,,,,,Chacha,,,,LipTint(Emulsion),,True
,,,2026-02-11,립 메이크업,,P9T12600248,,,,,Blur-Glowy Lip Tint_4,Blur-Glowy Lip Tint_4,"D. Delight Plus Co., Ltd.",NNEX,,,,,,,,,,,,,Chacha,,,,LipTint(Emulsion),,True
,,,2026-02-11,립 메이크업,,P9T12600247,,,,,Blur-Glowy Lip Tint_3,Blur-Glowy Lip Tint_3,"D. Delight Plus Co., Ltd.",NNEX,,,,,,,,,,,,,Chacha,,,,LipTint(Emulsion),,True
,,,2026-02-11,립 메이크업,,P9T12600246,,,,,Blur-Glowy Lip Tint_2,Blur-Glowy Lip Tint_2,"D. Delight Plus Co., Ltd.",NNEX,,,,,,,,,,,,,Chacha,,,,LipTint(Emulsion),,True
,,,2026-02-11,립 메이크업,,P9T12600245,,,,,Blur-Glowy Lip Tint_1,Blur-Glowy Lip Tint_1,"D. Delight Plus Co., Ltd.",NNEX,,,,,,,,,,,,,Chacha,,,,LipTint(Emulsion),,True
,,,2026-02-11,립 메이크업,,P9T22600218,,,,,Smooth Blur Lip Liner_2,Smooth Blur Lip Liner_2,"NUB NGERN MAI TUN CO., LTD.",KIKI BEAUTY,,,,,,,,,,,,,Noah,,,,LipstickOthers,,True
,,,2026-02-11,립 메이크업,,P9T22600217,,,,,Smooth Blur Lip Liner_1,Smooth Blur Lip Liner_1,"NUB NGERN MAI TUN CO., LTD.",KIKI BEAUTY,,,,,,,,,,,,,Noah,,,,LipstickOthers,,True
,,,2026-02-12,선,,P9T12600250,,,,,Tone Up Essence SPF30 PA++,Tone Up Essence SPF30 PA++,Miss Naddaporn Nivatvongs,TBC,,,,,,,,,,,,,Seoeun,,,,SunCream,,True
,,,2026-02-12,팩/마스크,,P9T22600252,,,,,D.A.P by Watsons Sheet Mask Hydrating Hydrogel Mask,D.A.P by Watsons Sheet Mask Hydrating Hydrogel Mask,"Central Watson Co.,Ltd.",DAP,,,,,,,,,,,,,Cherry,,,,PackOthers,,True
,,,2026-02-17,선,,P9T12600259,,,,,Day Care Revolution SPF 50+ PA++++,Day Care Revolution SPF 50+ PA++++,Focus Beauty (Thailand) Ltd.,FOR THE FACE,,,,,,,,,,,,,Tong,,,,SunCream,,True
,,,2026-02-17,팩/마스크,,P9T12600261,,,,,First Aid Skin Prep Toner,First Aid Skin Prep Toner,"Double Circle Co., Ltd.",deepcare,,,,,,,,,,,,,Chacha,,,,MaskSheetOthers,,True
,,,2026-02-17,베이스 메이크업,,P9T12600260,,,,,Daily UV Hybrid Tinted Sunscreen SPF50 PA++++_1,Daily UV Hybrid Tinted Sunscreen SPF50 PA++++_1,Daily Miles Consumer Products Inc.,TBC,,,,,,,,,,,,,Nui,,,,FoundationOthers,,True
,,,2026-02-18,베이스 메이크업,,P9T12600257,,,,,Cho Solar Pop SPF50+ PA++++_9,Cho Solar Pop SPF50+ PA++++_9,"CHO COSMETICS INTERNATIONAL CO.,LTD.",CHO,,,,,,,,,,,,,Ni,,,,Blusher(OthersEmulsion),,True
,,,2026-02-18,베이스 메이크업,,P9T12600256,,,,,Cho Solar Pop SPF50+ PA++++_8,Cho Solar Pop SPF50+ PA++++_8,"CHO COSMETICS INTERNATIONAL CO.,LTD.",CHO,,,,,,,,,,,,,Ni,,,,Blusher(OthersEmulsion),,True
,,,2026-02-18,베이스 메이크업,,P9T12600255,,,,,Cho Solar Pop SPF50+ PA++++_7,Cho Solar Pop SPF50+ PA++++_7,"CHO COSMETICS INTERNATIONAL CO.,LTD.",CHO,,,,,,,,,,,,,Ni,,,,Blusher(OthersEmulsion),,True
,,,2026-02-18,베이스 메이크업,,P9T12600254,,,,,Cho Solar Pop SPF50+ PA++++_6,Cho Solar Pop SPF50+ PA++++_6,"CHO COSMETICS INTERNATIONAL CO.,LTD.",CHO,,,,,,,,,,,,,Ni,,,,Blusher(OthersEmulsion),,True
,,,2026-02-19,립 메이크업,,,P3T1260025301,,,,Compassoul Honey Lip Balm (Disney)_1,Compassoul Honey Lip Balm (Disney)_1,"Brunchtime co.,ltd.",Moleculogy,,,,,,,,,,,,,Noah,,,,LipBalm(Jartype),,True
,,,2026-02-20,베이스 메이크업,,P9T12600258,,,,,Jovina Primer Base Make up_1,Jovina Primer Base Make up_1,"GK Beauty Co., Ltd.",Jovina,,,,,,,,,,,,,Belle,,,,Primer,,True
,,,2026-02-20,베이스 메이크업,,P9T12600262,,,,, SRICHAND Corrector Cream  #Light, SRICHAND Corrector Cream  #Light,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Nui,,,,Concealer(Emulsion),,True
,,,2026-02-23,선,,P9T12600264,,,,,GLOW CARE RED COLLAGEN WATERY SUNSCREEN,GLOW CARE RED COLLAGEN WATERY SUNSCREEN,"ABC Beauty Co.,Ltd",Hearty Heart,,,,,,,,,,,,,Tong,,,,SunCream,,True
,,,2026-02-23,크림류,,P9T12600266,,,,,Moisture Gel Cream,Moisture Gel Cream,BERLI JUCKER PUBLIC COMPANY LIMITED.,FACIZ,,,,,,,,,,,,,May,,,,Cream,,True
,,,2026-03-02,베이스 메이크업,,,P3T1260027301,,,,Translucent powder loose gen 3 _1,Translucent powder loose gen 3 _1,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Nui,,,,FacePowder,,True
,,,2026-03-02,베이스 메이크업,,,P3T1260027201,,,,Glowing Translucent powder loose gen3 _1,Glowing Translucent powder loose gen3 _1,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Nui,,,,FacePowder,,True
,,,2026-03-02,베이스 메이크업,,,P3T1260027101,,,,Compact translucent powder _1,Compact translucent powder _1,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Nui,,,,PowderPact,,True
,,,2026-03-02,베이스 메이크업,,,P3T1260026701,,,,MizuMi Skin Foundation SPF50+ PA++++ 03,MizuMi Skin Foundation SPF50+ PA++++ 03,"Srichand United Dispensary Co., Ltd.",Srichand,,,,,,,,,,,,,Ni,,,,Foundation,,True
,,,2026-03-02,베이스 메이크업,,,P3T1260027801,,,,Everpink Tintted Glow Cushion_4,Everpink Tintted Glow Cushion_4,"EVERPINK Co.,Ltd",Everpink,,,,,,,,,,,,,Belle,,,,Foundation(Spongetype),,True
,,,2026-03-02,베이스 메이크업,,,P3T1260027701,,,,Everpink Tintted Glow Cushion_3,Everpink Tintted Glow Cushion_3,"EVERPINK Co.,Ltd",Everpink,,,,,,,,,,,,,Belle,,,,Foundation(Spongetype),,True
,,,2026-03-02,베이스 메이크업,,,P3T1260027601,,,,Everpink Tintted Glow Cushion_2,Everpink Tintted Glow Cushion_2,"EVERPINK Co.,Ltd",Everpink,,,,,,,,,,,,,Belle,,,,Foundation(Spongetype),,True
,,,2026-03-02,베이스 메이크업,,,P3T1260027501,,,,Everpink Tintted Glow Cushion_1,Everpink Tintted Glow Cushion_1,"EVERPINK Co.,Ltd",Everpink,,,,,,,,,,,,,Belle,,,,Foundation(Spongetype),,True
,,,2026-03-04,립 메이크업,,,P3T1260028601,,,,TONEPOP JUICY POP LIP SERUM_8,TONEPOP JUICY POP LIP SERUM_8,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipGloss(Emulsion),,True
,,,2026-03-04,립 메이크업,,,P3T1260028501,,,,TONEPOP JUICY POP LIP SERUM_7,TONEPOP JUICY POP LIP SERUM_7,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipGloss(Emulsion),,True
,,,2026-03-04,립 메이크업,,,P3T1260028401,,,,TONEPOP JUICY POP LIP SERUM_6,TONEPOP JUICY POP LIP SERUM_6,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipGloss(Emulsion),,True
,,,2026-03-04,립 메이크업,,,P3T1260028301,,,,TONEPOP JUICY POP LIP SERUM_5,TONEPOP JUICY POP LIP SERUM_5,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipGloss(Emulsion),,True
,,,2026-03-04,립 메이크업,,,P3T1260028201,,,,TONEPOP JUICY POP LIP SERUM_4,TONEPOP JUICY POP LIP SERUM_4,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipGloss(Emulsion),,True
,,,2026-03-04,립 메이크업,,,P3T1260028101,,,,TONEPOP JUICY POP LIP SERUM_3,TONEPOP JUICY POP LIP SERUM_3,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipGloss(Emulsion),,True
,,,2026-03-04,립 메이크업,,,P3T1260028001,,,,TONEPOP JUICY POP LIP SERUM_2,TONEPOP JUICY POP LIP SERUM_2,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipGloss(Emulsion),,True
,,,2026-03-04,립 메이크업,,,P3T1260027901,,,,TONEPOP JUICY POP LIP SERUM_1,TONEPOP JUICY POP LIP SERUM_1,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipGloss(Emulsion),,True
,,,2026-03-04,립 메이크업,,,P3T1260029501,,,,TONEPOP SUGAR POP LIP & CHEEK-8,TONEPOP SUGAR POP LIP & CHEEK-8,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipBalm(Jartype),,True
,,,2026-03-04,립 메이크업,,,P3T1260029401,,,,TONEPOP SUGAR POP LIP & CHEEK-7,TONEPOP SUGAR POP LIP & CHEEK-7,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipBalm(Jartype),,True
,,,2026-03-04,립 메이크업,,,P3T1260029301,,,,TONEPOP SUGAR POP LIP & CHEEK-6,TONEPOP SUGAR POP LIP & CHEEK-6,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipBalm(Jartype),,True
,,,2026-03-04,립 메이크업,,,P3T1260029201,,,,TONEPOP SUGAR POP LIP & CHEEK-5,TONEPOP SUGAR POP LIP & CHEEK-5,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipBalm(Jartype),,True
,,,2026-03-04,립 메이크업,,,P3T1260029101,,,,TONEPOP SUGAR POP LIP & CHEEK-4,TONEPOP SUGAR POP LIP & CHEEK-4,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipBalm(Jartype),,True
,,,2026-03-04,립 메이크업,,,P3T1260029001,,,,TONEPOP SUGAR POP LIP & CHEEK-3,TONEPOP SUGAR POP LIP & CHEEK-3,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipBalm(Jartype),,True
,,,2026-03-04,립 메이크업,,,P3T1260028901,,,,TONEPOP SUGAR POP LIP & CHEEK-2,TONEPOP SUGAR POP LIP & CHEEK-2,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipBalm(Jartype),,True
,,,2026-03-04,립 메이크업,,,P3T1260028801,,,,TONEPOP SUGAR POP LIP & CHEEK-1,TONEPOP SUGAR POP LIP & CHEEK-1,"Central Food Retail Co.,LTD.",TOPS,,,,,,,,,,,,,Cherry,,,,LipBalm(Jartype),,True
,,,2026-03-04,선,,P9T12600296,,,,,Melting Cream Fluid SPF50+ PA+++,Melting Cream Fluid SPF50+ PA+++,"Maison Royal Co.,Ltd.",Her Hyness,,,,,,,,,,,,,Fay,,,,SunCream,,True
,,,2026-03-05,크림류,,P9T12600300,,,,,Moleculogy Body Butter,Moleculogy Body Butter,"Brunchtime co.,ltd.",Moleculogy,,,,,,,,,,,,,Fay,,,,BodyCream,,True
,,,2026-03-05,베이스 메이크업,,,P3T1260029901,,,,ONE DOT BLUR BRUSH ​_Neutral tone,ONE DOT BLUR BRUSH ​_Neutral tone,"Mega Cosmetic (Thailand) Co.,Ltd.",ODBO,,,,,,,,,,,,,Spy,,,,Blusher(OthersEmulsion),,True
,,,2026-03-05,베이스 메이크업,,,P3T1260029801,,,,ONE DOT BLUR BRUSH ​_Cool tone ,ONE DOT BLUR BRUSH ​_Cool tone ,"Mega Cosmetic (Thailand) Co.,Ltd.",ODBO,,,,,,,,,,,,,Spy,,,,Blusher(OthersEmulsion),,True
,,,2026-03-05,베이스 메이크업,,,P3T1260029701,,,,ONE DOT BLUR BRUSH ​_Warm tone,ONE DOT BLUR BRUSH ​_Warm tone,"Mega Cosmetic (Thailand) Co.,Ltd.",ODBO,,,,,,,,,,,,,Spy,,,,Blusher(OthersEmulsion),,True
,,,2026-03-05,클렌징,,P9T12600268,,,,,Moleculogy cleansing oil,Moleculogy cleansing oil,"Brunchtime co.,ltd.",Moleculogy,,,,,,,,,,,,,Fay,,,,CleansingOil,,True
,,,2026-03-05,베이스 메이크업,,,P3T1260030401,,,,Foundation Cream Stick (Color Changing)_3,Foundation Cream Stick (Color Changing)_3,"K.M. Interlab Co.,Ltd.",Cute Press,,,,,,,,,,,,,May,,,,Foundation(Sticktype),,True
,,,2026-03-05,베이스 메이크업,,,P3T1260030301,,,,Foundation Cream Stick (Color Changing)_2,Foundation Cream Stick (Color Changing)_2,"K.M. Interlab Co.,Ltd.",Cute Press,,,,,,,,,,,,,May,,,,Foundation(Sticktype),,True
,,,2026-03-05,베이스 메이크업,,,P3T1260030201,,,,Foundation Cream Stick (Color Changing)_1,Foundation Cream Stick (Color Changing)_1,"K.M. Interlab Co.,Ltd.",Cute Press,,,,,,,,,,,,,May,,,,Foundation(Sticktype),,True
,,,2026-03-05,립 메이크업,,,P3T1260031101,,,,OP BUTTERY ATELIER MATTE LIP 6New Vintage Orange 121,OP BUTTERY ATELIER MATTE LIP 6New Vintage Orange 121,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260031001,,,,OP BUTTERY ATELIER MATTE LIP Matte Military Red 109,OP BUTTERY ATELIER MATTE LIP Matte Military Red 109,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260030901,,,,OP BUTTERY ATELIER MATTE LIP 4Rosewood 38,OP BUTTERY ATELIER MATTE LIP 4Rosewood 38,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260030801,,,,OP BUTTERY ATELIER MATTE LIP 3Red Velvet Crumb,OP BUTTERY ATELIER MATTE LIP 3Red Velvet Crumb,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260030701,,,,OP BUTTERY ATELIER MATTE LIP 2Choco Crust,OP BUTTERY ATELIER MATTE LIP 2Choco Crust,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260030601,,,,OP BUTTERY ATELIER MATTE LIP 1Nude Butter,OP BUTTERY ATELIER MATTE LIP 1Nude Butter,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,베이스 메이크업,,,P3T1260031401,,,,Jelly Foundation_3,Jelly Foundation_3,"K.M. Interlab Co.,Ltd.",Cute Press,,,,,,,,,,,,,May,,,,Foundation,,True
,,,2026-03-05,베이스 메이크업,,,P3T1260031301,,,,Jelly Foundation_2,Jelly Foundation_2,"K.M. Interlab Co.,Ltd.",Cute Press,,,,,,,,,,,,,May,,,,Foundation,,True
,,,2026-03-05,베이스 메이크업,,,P3T1260031201,,,,Jelly Foundation_1,Jelly Foundation_1,"K.M. Interlab Co.,Ltd.",Cute Press,,,,,,,,,,,,,May,,,,Foundation,,True
,,,2026-03-05,베이스 메이크업,,,P3T1260031501,,,,Vitamin Enriched Face Base Primer_1,Vitamin Enriched Face Base Primer_1,"K.M. Interlab Co.,Ltd.",Cute Press,,,,,,,,,,,,,May,,,,Primer,,True
,,,2026-03-05,립 메이크업,,,P3T1260032101,,,,OP PRESS UV LIPSTICK SPF50 PA++++  Plum Blossom,OP PRESS UV LIPSTICK SPF50 PA++++  Plum Blossom,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260032001,,,,OP PRESS UV LIPSTICK SPF50 PA++++ Natural Charm,OP PRESS UV LIPSTICK SPF50 PA++++ Natural Charm,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260031901,,,,OP PRESS UV LIPSTICK SPF50 PA++++  Fall For Me,OP PRESS UV LIPSTICK SPF50 PA++++  Fall For Me,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260031801,,,,OP PRESS UV LIPSTICK SPF50 PA++++  Red Currant,OP PRESS UV LIPSTICK SPF50 PA++++  Red Currant,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260031701,,,,OP PRESS UV LIPSTICK SPF50 PA++++  Pink Guava,OP PRESS UV LIPSTICK SPF50 PA++++  Pink Guava,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,립 메이크업,,,P3T1260031601,,,,OP PRESS UV LIPSTICK SPF50 PA++++  Acai,OP PRESS UV LIPSTICK SPF50 PA++++  Acai,"K.M. Interlab Co.,Ltd.",Oriental Princess,,,,,,,,,,,,,Auey,,,,Lipstick,,True
,,,2026-03-05,스킨류,,P9T12600323,,,,,Brightening serum,Brightening serum,Daily Miles Consumer Products Inc.,TBC,,,,,,,,,,,,,Fay,,,,Essence/Ampoule,,True
,,,2026-03-05,스킨류,,P9T12600301,,,,,Cute Press Glow Mist,Cute Press Glow Mist,"K.M. Interlab Co.,Ltd.",Cute Press,,,,,,,,,,,,,May,,,,FacialMist,,True
